Region;Alps
Country;Slovenia
#;46
Spring Name/Station Name;Kamniška Bistrica
Literature;Kovacic (2003)
Lat;46.224
Lon;14.617
Elev (m);385
Recharge Area (km2);
Start Date;1970
End Date;2023
Resolution;Daily
Data Source;https://vode.arso.gov.si/hidarhiv/pov_arhiv_tab.php
Data License;Open data
Contact For License;Natasa Ravbar
Spring ID;ALP_46_SI
Date;Discharge m^3/s
17.01.1941;3.42
18.01.1941;3.42
19.01.1941;3.42
20.01.1941;3.42
21.01.1941;3.7
22.01.1941;6.88
23.01.1941;15.1
24.01.1941;10
25.01.1941;8.44
26.01.1941;7.66
27.01.1941;8.05
28.01.1941;7.27
29.01.1941;5.62
30.01.1941;4.9
31.01.1941;4.66
1.02.1941;4.42
2.02.1941;4.42
3.02.1941;4.42
4.02.1941;3.94
5.02.1941;3.94
6.02.1941;3.7
7.02.1941;3.7
8.02.1941;3.7
9.02.1941;3.7
10.02.1941;3.7
11.02.1941;4.18
12.02.1941;4.18
13.02.1941;6.88
14.02.1941;35.5
15.02.1941;15.1
16.02.1941;12
17.02.1941;30
18.02.1941;19.2
19.02.1941;13
20.02.1941;10
21.02.1941;19.2
22.02.1941;13
23.02.1941;13
24.02.1941;12
25.02.1941;8.44
26.02.1941;7.66
27.02.1941;6.88
28.02.1941;5.62
1.03.1941;5.62
2.03.1941;5.14
3.03.1941;6.1
4.03.1941;8.44
5.03.1941;12
6.03.1941;14.1
7.03.1941;10
8.03.1941;8.83
9.03.1941;10
10.03.1941;12
11.03.1941;10
12.03.1941;8.44
13.03.1941;8.05
14.03.1941;6.88
15.03.1941;6.1
16.03.1941;6.1
17.03.1941;6.1
18.03.1941;6.1
19.03.1941;5.62
20.03.1941;5.62
21.03.1941;5.38
22.03.1941;5.14
23.03.1941;5.14
